timestamp,hospital_id,hospital_name,location,hospital_class,total_beds,occupied_beds,available_beds,occupancy_rate,status,wait_time_minutes
2025-12-19 16:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,375,89,80.84,SIBUK,78
2025-12-19 22:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,413,51,89.11,HAMPIR PENUH,176
2025-12-20 04:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,371,93,80.15,SIBUK,103
2025-12-20 10:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,408,56,88.04,HAMPIR PENUH,154
2025-12-20 16:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,351,113,75.72,SIBUK,66
2025-12-20 22:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,385,79,83.03,SIBUK,116
2025-12-21 04:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,313,151,67.54,NORMAL,41
2025-12-21 10:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,444,20,95.86,PENUH,226
2025-12-21 16:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,355,109,76.71,SIBUK,63
2025-12-21 22:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,401,63,86.58,HAMPIR PENUH,132
2025-12-22 04:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,340,124,73.34,SIBUK,78
2025-12-22 10:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,378,86,81.54,SIBUK,92
2025-12-22 16:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,427,37,92.11,HAMPIR PENUH,155
2025-12-22 22:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,386,78,83.35,SIBUK,99
2025-12-23 04:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,374,90,80.64,SIBUK,67
2025-12-23 10:13:49,3604013,RS Umum Daerah dr. Drajat Prawiranegara ,Serang,B,464,385,79,83.08,SIBUK,66
2025-12-02 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,158,41,79.87,SIBUK,110
2025-12-02 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,188,11,94.55,HAMPIR PENUH,155
2025-12-02 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,177,22,89.12,HAMPIR PENUH,168
2025-12-03 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,119,80,60.3,NORMAL,49
2025-12-03 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,164,35,82.73,SIBUK,92
2025-12-03 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,141,58,71.12,SIBUK,62
2025-12-03 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,139,60,70.17,SIBUK,81
2025-12-04 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,146,53,73.66,SIBUK,93
2025-12-04 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,162,37,81.44,SIBUK,98
2025-12-04 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,183,16,92.23,HAMPIR PENUH,128
2025-12-04 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,148,51,74.69,SIBUK,99
2025-12-05 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,127,72,63.83,NORMAL,42
2025-12-05 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,188,11,94.64,HAMPIR PENUH,167
2025-12-05 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,181,18,90.98,HAMPIR PENUH,157
2025-12-05 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,149,50,74.88,SIBUK,113
2025-12-06 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,127,72,64.31,NORMAL,45
2025-12-06 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,165,34,83.28,SIBUK,79
2025-12-06 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,154,45,77.78,SIBUK,61
2025-12-06 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,142,57,71.86,SIBUK,103
2025-12-07 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,112,87,56.61,NORMAL,43
2025-12-07 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,159,40,80.34,SIBUK,110
2025-12-07 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,174,25,87.75,HAMPIR PENUH,175
2025-12-07 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,157,42,79.03,SIBUK,61
2025-12-08 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,138,61,69.46,NORMAL,38
2025-12-08 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,187,12,94.06,HAMPIR PENUH,170
2025-12-08 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,187,12,94.18,HAMPIR PENUH,157
2025-12-08 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,160,39,80.58,SIBUK,106
2025-12-09 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,116,83,58.41,NORMAL,45
2025-12-09 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,147,52,74.35,SIBUK,100
2025-12-09 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,175,24,87.97,HAMPIR PENUH,169
2025-12-09 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,172,27,86.81,HAMPIR PENUH,129
2025-12-10 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,147,52,74.01,SIBUK,75
2025-12-10 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,141,58,70.91,SIBUK,120
2025-12-10 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,174,25,87.46,HAMPIR PENUH,132
2025-12-10 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,134,65,67.38,NORMAL,40
2025-12-11 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,131,68,65.86,NORMAL,43
2025-12-11 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,173,26,87.21,HAMPIR PENUH,146
2025-12-11 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,164,35,82.55,SIBUK,99
2025-12-11 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,176,23,88.68,HAMPIR PENUH,175
2025-12-12 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,148,51,74.55,SIBUK,106
2025-12-12 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,142,57,71.67,SIBUK,68
2025-12-12 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,165,34,82.96,SIBUK,95
2025-12-12 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,148,51,74.62,SIBUK,102
2025-12-13 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,126,73,63.71,NORMAL,42
2025-12-13 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,147,52,74.0,SIBUK,71
2025-12-13 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,154,45,77.43,SIBUK,94
2025-12-13 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,141,58,71.27,SIBUK,82
2025-12-14 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,134,65,67.51,NORMAL,57
2025-12-14 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,166,33,83.57,SIBUK,101
2025-12-14 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,170,29,85.51,HAMPIR PENUH,136
2025-12-14 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,153,46,77.28,SIBUK,72
2025-12-15 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,152,47,76.76,SIBUK,77
2025-12-15 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,167,32,83.94,SIBUK,74
2025-12-15 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,185,14,93.43,HAMPIR PENUH,139
2025-12-15 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,169,30,85.16,HAMPIR PENUH,165
2025-12-16 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,122,77,61.57,NORMAL,52
2025-12-16 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,163,36,82.23,SIBUK,90
2025-12-16 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,156,43,78.76,SIBUK,119
2025-12-16 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,177,22,89.01,HAMPIR PENUH,166
2025-12-17 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,125,74,62.91,NORMAL,33
2025-12-17 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,167,32,84.32,SIBUK,94
2025-12-17 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,158,41,79.52,SIBUK,85
2025-12-17 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,171,28,86.27,HAMPIR PENUH,169
2025-12-18 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,146,53,73.67,SIBUK,78
2025-12-18 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,141,58,71.17,SIBUK,105
2025-12-18 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,143,56,72.08,SIBUK,119
2025-12-18 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,154,45,77.39,SIBUK,76
2025-12-19 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,144,55,72.51,SIBUK,73
2025-12-19 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,149,50,75.13,SIBUK,94
2025-12-19 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,152,47,76.84,SIBUK,95
2025-12-19 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,165,34,83.38,SIBUK,68
2025-12-20 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,112,87,56.61,NORMAL,53
2025-12-20 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,160,39,80.42,SIBUK,75
2025-12-20 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,134,65,67.81,NORMAL,58
2025-12-20 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,150,49,75.51,SIBUK,100
2025-12-21 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,117,82,58.99,NORMAL,33
2025-12-21 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,151,48,76.34,SIBUK,105
2025-12-21 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,154,45,77.73,SIBUK,103
2025-12-21 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,160,39,80.89,SIBUK,60
2025-12-22 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,153,46,76.91,SIBUK,119
2025-12-22 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,147,52,74.03,SIBUK,101
2025-12-22 16:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,185,14,93.27,HAMPIR PENUH,176
2025-12-22 22:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,155,44,78.18,SIBUK,101
2025-12-23 04:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,122,77,61.41,NORMAL,60
2025-12-23 10:13:49,3671146,RS Umum Bhakti Asih,Kota Tangerang,C,199,153,46,77.23,SIBUK,78
2025-12-02 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,116,19,86.11,HAMPIR PENUH,178
2025-12-02 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,120,15,89.15,HAMPIR PENUH,161
2025-12-02 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,108,27,80.5,SIBUK,94
2025-12-03 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,97,38,72.33,SIBUK,114
2025-12-03 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,125,10,93.31,HAMPIR PENUH,178
2025-12-03 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,125,10,92.93,HAMPIR PENUH,146
2025-12-03 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,118,17,87.78,HAMPIR PENUH,131
2025-12-04 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,102,33,76.29,SIBUK,62
2025-12-04 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,127,8,94.81,HAMPIR PENUH,145
2025-12-04 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,120,15,89.63,HAMPIR PENUH,131
2025-12-04 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,120,15,89.06,HAMPIR PENUH,175
2025-12-05 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,102,33,76.13,SIBUK,116
2025-12-05 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,95,40,71.05,SIBUK,79
2025-12-05 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,113,22,84.18,SIBUK,66
2025-12-05 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,119,16,88.87,HAMPIR PENUH,141
2025-12-06 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,80,55,59.98,NORMAL,50
2025-12-06 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,107,28,79.39,SIBUK,91
2025-12-06 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,118,17,87.53,HAMPIR PENUH,128
2025-12-06 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,111,24,82.69,SIBUK,89
2025-12-07 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,80,55,59.75,NORMAL,55
2025-12-07 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,93,42,69.27,NORMAL,35
2025-12-07 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,113,22,83.81,SIBUK,101
2025-12-07 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,93,42,69.36,NORMAL,35
2025-12-08 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,77,58,57.66,NORMAL,40
2025-12-08 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,121,14,89.7,HAMPIR PENUH,156
2025-12-08 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,117,18,86.82,HAMPIR PENUH,132
2025-12-08 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,95,40,71.08,SIBUK,114
2025-12-09 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,94,41,70.31,SIBUK,85
2025-12-09 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,122,13,90.59,HAMPIR PENUH,152
2025-12-09 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,105,30,78.24,SIBUK,85
2025-12-09 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,111,24,82.75,SIBUK,71
2025-12-10 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,104,31,77.25,SIBUK,90
2025-12-10 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,105,30,78.13,SIBUK,75
2025-12-10 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,94,41,70.29,SIBUK,84
2025-12-10 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,97,38,72.5,SIBUK,108
2025-12-11 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,84,51,62.78,NORMAL,40
2025-12-11 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,104,31,77.6,SIBUK,106
2025-12-11 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,113,22,84.3,SIBUK,76
2025-12-11 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,111,24,82.38,SIBUK,104
2025-12-12 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,83,52,62.16,NORMAL,51
2025-12-12 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,98,37,73.05,SIBUK,79
2025-12-12 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,100,35,74.08,SIBUK,103
2025-12-12 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,106,29,78.81,SIBUK,117
2025-12-13 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,96,39,71.59,SIBUK,109
2025-12-13 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,99,36,73.93,SIBUK,67
2025-12-13 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,110,25,81.64,SIBUK,120
2025-12-13 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,94,41,70.21,SIBUK,99
2025-12-14 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,79,56,58.75,NORMAL,60
2025-12-14 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,94,41,69.76,NORMAL,34
2025-12-14 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,104,31,77.32,SIBUK,98
2025-12-14 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,97,38,71.98,SIBUK,104
2025-12-15 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,92,43,68.5,NORMAL,45
2025-12-15 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,119,16,88.87,HAMPIR PENUH,171
2025-12-15 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,116,19,86.56,HAMPIR PENUH,133
2025-12-15 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,114,21,84.94,SIBUK,103
2025-12-16 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,98,37,72.66,SIBUK,115
2025-12-16 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,120,15,89.61,HAMPIR PENUH,153
2025-12-16 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,109,26,81.18,SIBUK,105
2025-12-16 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,101,34,75.48,SIBUK,118
2025-12-17 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,92,43,68.8,NORMAL,31
2025-12-17 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,122,13,90.64,HAMPIR PENUH,177
2025-12-17 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,111,24,82.64,SIBUK,96
2025-12-17 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,107,28,79.62,SIBUK,70
2025-12-18 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,86,49,64.02,NORMAL,46
2025-12-18 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,109,26,81.06,SIBUK,103
2025-12-18 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,101,34,75.21,SIBUK,97
2025-12-18 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,105,30,78.49,SIBUK,117
2025-12-19 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,91,44,67.71,NORMAL,55
2025-12-19 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,96,39,71.5,SIBUK,68
2025-12-19 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,111,24,82.83,SIBUK,89
2025-12-19 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,108,27,80.26,SIBUK,95
2025-12-20 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,85,50,63.4,NORMAL,55
2025-12-20 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,99,36,73.86,SIBUK,61
2025-12-20 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,102,33,75.93,SIBUK,112
2025-12-20 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,85,50,63.66,NORMAL,36
2025-12-21 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,88,47,65.63,NORMAL,31
2025-12-21 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,103,32,76.58,SIBUK,104
2025-12-21 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,91,44,68.12,NORMAL,31
2025-12-21 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,114,21,84.57,SIBUK,64
2025-12-22 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,104,31,77.34,SIBUK,90
2025-12-22 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,95,40,70.91,SIBUK,86
2025-12-22 16:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,100,35,74.58,SIBUK,68
2025-12-22 22:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,114,21,85.03,HAMPIR PENUH,166
2025-12-23 04:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,95,40,70.45,SIBUK,86
2025-12-23 10:13:49,3603191,RS Umum Daerah Pakuhaji,Tangerang,C,135,107,28,79.39,SIBUK,117
2025-12-02 10:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,81,21,79.59,SIBUK,115
2025-12-02 16:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,94,8,92.82,HAMPIR PENUH,144
2025-12-02 22:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,77,25,75.81,SIBUK,103
2025-12-03 04:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,78,24,76.9,SIBUK,115
2025-12-03 10:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,85,17,83.47,SIBUK,101
2025-12-03 16:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,93,9,91.42,HAMPIR PENUH,127
2025-12-03 22:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,72,30,71.15,SIBUK,94
2025-12-04 04:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,66,36,65.33,NORMAL,34
2025-12-04 10:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,89,13,88.14,HAMPIR PENUH,134
2025-12-04 16:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,92,10,90.79,HAMPIR PENUH,168
2025-12-04 22:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,68,34,67.47,NORMAL,39
2025-12-05 04:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,68,34,66.75,NORMAL,53
2025-12-05 10:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,85,17,83.6,SIBUK,94
2025-12-05 16:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,81,21,79.51,SIBUK,74
2025-12-05 22:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,74,28,72.78,SIBUK,82
2025-12-06 04:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,58,44,57.49,NORMAL,36
2025-12-06 10:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,90,12,88.66,HAMPIR PENUH,166
2025-12-06 16:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,86,16,84.62,SIBUK,62
2025-12-06 22:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,83,19,81.76,SIBUK,86
2025-12-07 04:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,67,35,66.34,NORMAL,59
2025-12-07 10:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,89,13,87.4,HAMPIR PENUH,121
2025-12-07 16:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,73,29,72.28,SIBUK,64
2025-12-07 22:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,67,35,65.86,NORMAL,31
2025-12-08 04:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,67,35,66.42,NORMAL,51
2025-12-08 10:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,89,13,87.53,HAMPIR PENUH,123
2025-12-08 16:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,77,25,76.18,SIBUK,62
2025-12-08 22:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,77,25,76.44,SIBUK,74
2025-12-09 04:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,69,33,68.31,NORMAL,54
2025-12-09 10:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,93,9,91.5,HAMPIR PENUH,123
2025-12-09 16:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,75,27,73.59,SIBUK,78
2025-12-09 22:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,73,29,72.47,SIBUK,118
2025-12-10 04:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,73,29,72.19,SIBUK,80
2025-12-10 10:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,86,16,84.42,SIBUK,109
2025-12-10 16:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,88,14,86.77,HAMPIR PENUH,140
2025-12-10 22:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,73,29,72.53,SIBUK,116
2025-12-11 04:13:49,3674022,RS Umum Daerah Serpong Utara,Kota Tangerang Selatan,C,102,61,41,60.28,NORMAL,51
